symbol	avgTotalVolume	calculationPrice	change	changePercent	close	closeTime	companyName	delayedPrice	delayedPriceTime	extendedChange	extendedChangePercent	extendedPrice	extendedPriceTime	high	iexAskPrice	iexAskSize	iexBidPrice	iexBidSize	iexLastUpdated	iexMarketPercent	iexRealtimePrice	iexRealtimeSize	iexVolume	latestPrice	latestSource	latestTime	latestUpdate	latestVolume	low	marketCap	open	openTime	peRatio	previousClose	primaryExchange	sector	week52High	week52Low	ytdChange
LKM	390935	close	-0.0069	-0.01192	0.572	2018-10-24 20:02:01.317	Link Motion Inc. American Depositary Shares each representing five Class A	0.572	2018-10-24 20:02:01.317	-0.032	-0.05594	0.54	2018-10-24 20:07:05.426	0.6078	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	0.572	Close	2018-10-24 00:00:00	1540411321317	109632	0.5387	56048560	0.6078	2018-10-24 13:30:56.957		0.5789	New York Stock Exchange	Technology	2.435	0.5	-0.749974298642534
CSIQ	578107	close	-0.54	-0.03959	13.1	2018-10-24 20:00:00.475	Canadian Solar Inc.	13.1	2018-10-24 20:00:00.475	0.0	0.0	13.1	2018-10-24 20:41:21.000	13.61	0.0	0.0	0.0	0.0	2018-10-24 19:59:51.126	0.02206	13.11	100.0	12201.0	13.1	Close	2018-10-24 00:00:00	1540411200475	553083	13.08	767421122	13.59	2018-10-24 13:30:00.792	5.93	13.64	Nasdaq Global Select	Technology	19.09	11.37	-0.24379070011668613
LOGI	275315	close	-2.07	-0.05723	34.1	2018-10-24 20:00:00.589	Logitech International S.A.	34.1	2018-10-24 20:00:00.589	0.0	0.0	34.1	2018-10-24 20:56:19.371	35.92	0.0	0.0	0.0	0.0	2018-10-24 19:59:44.512	0.0175	34.115	200.0	9215.0	34.1	Close	2018-10-24 00:00:00	1540411200589	526571	34.1	5642678131	35.82	2018-10-24 13:30:00.277	26.43	36.17	Nasdaq Global Select	Technology	49.96	32.66	0.02608686044770321
IDSY	16974	close	-0.25	-0.04105	5.84	2018-10-24 20:00:00.214	I.D. Systems Inc.	5.84	2018-10-24 20:00:00.214	0.28	0.04795	6.12	2018-10-24 17:51:44.864	6.16	0.0	0.0	0.0	0.0	2018-10-24 17:51:44.864	0.0626	6.12	100.0	600.0	5.84	Close	2018-10-24 00:00:00	1540411200214	9585	5.81	103680936	6.03	2018-10-24 13:30:00.815	-34.35	6.09	NASDAQ Global Market	Technology	8.05	5.3718	-0.15971859623733725
MTBC	111486	close	-0.08	-0.0159	4.95	2018-10-24 20:00:00.416	Medical Transcription Billing Corp.	4.95	2018-10-24 20:00:00.416	-0.11	-0.02222	4.84	2018-10-24 20:51:37.774	5.15	0.0	0.0	0.0	0.0	2018-10-24 19:59:20.361	0.00187	4.95	100.0	200.0	4.95	Close	2018-10-24 00:00:00	1540411200416	106952	4.94	58557302	5.03	2018-10-24 13:30:00.211	-123.75	5.03	NASDAQ Capital Market	Technology	5.49	2.11	0.8822132075471699
ACXM	754374	close	-0.93	-0.01882	48.48	2018-10-01 20:00:00.185	Acxiom Holdings Inc.	48.48	2018-10-01 20:00:00.185	-0.006	-0.00012	48.474	2018-10-01 20:47:20.561	50.015										48.48	Close	2018-10-01 00:00:00	1538424000185	660433	48.435	3765077079	49.9	2018-10-01 13:30:00.416	193.92	49.41	Nasdaq Global Select	Technology	51.51	18.6	0.7082907944424652
IDTI	3340565	close	-0.5	-0.01071	46.17	2018-10-24 20:00:00.267	Integrated Device Technology Inc.	46.17	2018-10-24 20:00:00.267	0.19	0.00412	46.36	2018-10-24 20:10:29.827	46.69	0.0	0.0	0.0	0.0	2018-10-24 19:59:28.020	0.04085	46.23	100.0	140044.0	46.17	Close	2018-10-24 00:00:00	1540411200267	3428250	46.15	5947938943	46.68	2018-10-24 13:30:00.367	41.59	46.67	Nasdaq Global Select	Technology	47.45	26.96	0.5094854397394137
CDW	852687	close	-2.69	-0.03235	80.47	2018-10-24 20:00:00.548	CDW Corporation	80.47	2018-10-24 20:00:00.548	0.0	0.0	80.47	2018-10-24 20:36:21.774	83.42	0.0	0.0	0.0	0.0	2018-10-24 19:59:45.082	0.02128	80.49	100.0	35327.0	80.47	Close	2018-10-24 00:00:00	1540411200548	1660103	80.44	12180300993	83.01	2018-10-24 13:30:00.433	18.25	83.16	Nasdaq Global Select	Technology	90.5	65.59	0.16932679864977535
CLDR	3883611	close	-1.23	-0.08595	13.08	2018-10-24 20:03:56.822	Cloudera Inc.	13.08	2018-10-24 20:03:56.822	0.29	0.02217	13.37	2018-10-24 20:58:47.865	14.37	0.0	0.0	0.0	0.0	2018-10-24 19:59:51.855	0.01616	13.085	100.0	44388.0	13.08	Close	2018-10-24 00:00:00	1540411436822	2746782	13.07	2004006982	14.23	2018-10-24 13:30:00.102	-11.58	14.31	New York Stock Exchange	Technology	22.425	12.57	-0.2630632834962622
OTEX	401837	close	-0.82	-0.02385	33.56	2018-10-24 20:00:00.599	Open Text Corporation	33.56	2018-10-24 20:00:00.599	0.01	0.0003	33.57	2018-10-24 19:59:55.059	34.61	0.0	0.0	0.0	0.0	2018-10-24 19:59:55.059	0.02093	33.57	100.0	7705.0	33.56	Close	2018-10-24 00:00:00	1540411200599	368132	33.555	9002135373	34.48	2018-10-24 13:30:00.847	31.96	34.38	Nasdaq Global Select	Technology	40.31	32.05	-0.024376191853619732
EVTC	370841	close	-1.36	-0.05277	24.41	2018-10-24 20:02:01.468	Evertec Inc.	24.41	2018-10-24 20:02:01.468	-0.003	-0.00012	24.407	2018-10-24 20:29:00.765	26.43	0.0	0.0	0.0	0.0	2018-10-24 19:59:41.976	0.05691	24.39	100.0	49253.0	24.41	Close	2018-10-24 00:00:00	1540411321468	865454	24.36	1775025339	26.1	2018-10-24 13:30:09.319	16.72	25.77	New York Stock Exchange	Technology	26.43	12.6	0.8239505091978967
PLAB	420155	close	-0.32	-0.03358	9.21	2018-10-24 20:00:00.286	Photronics Inc.	9.21	2018-10-24 20:00:00.286	0.0	0.0	9.21	2018-10-24 20:30:01.917	9.58	0.0	0.0	0.0	0.0	2018-10-24 19:59:55.307	0.01569	9.21	100.0	8112.0	9.21	Close	2018-10-24 00:00:00	1540411200286	517017	9.2	629856252	9.48	2018-10-24 13:30:00.719	18.8	9.53	Nasdaq Global Select	Technology	11.0	7.2	0.0745595348837209
YELP	1785252	close	-2.12	-0.04941	40.79	2018-10-24 20:02:01.890	Yelp Inc.	40.79	2018-10-24 20:02:01.890	0.0	0.0	40.79	2018-10-24 20:41:01.000	43.24	0.0	0.0	0.0	0.0	2018-10-24 19:59:48.266	0.04507	40.81	100.0	61442.0	40.79	Close	2018-10-24 00:00:00	1540411321890	1363257	40.73	3413105657	42.8	2018-10-24 13:30:01.655	453.22	42.91	New York Stock Exchange	Technology	52.5	36.4149	-0.057041822386679125
AVGO	3760283	close	-10.34	-0.04514	218.71	2018-10-24 20:00:00.234	Broadcom Inc.	218.71	2018-10-24 20:00:00.234	0.0	0.0	218.71	2018-10-24 20:57:21.415	226.41	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.730	0.04889	218.72	100.0	181245.0	218.71	Close	2018-10-24 00:00:00	1540411200234	3707200	217.84	90424939786	226.4	2018-10-24 13:30:00.563	12.4	229.05	Nasdaq Global Select	Technology	285.68	197.4567	-0.16878203732852565
CTSH	3096485	close	-3.26	-0.04441	70.15	2018-10-24 20:00:00.219	Cognizant Technology Solutions Corporation	70.15	2018-10-24 20:00:00.219	0.0	0.0	70.15	2018-10-24 20:48:20.062	73.62	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.009	0.03615	70.13	46.0	128124.0	70.15	Close	2018-10-24 00:00:00	1540411200219	3544232	70.1	40703403455	73.13	2018-10-24 13:30:00.825	17.63	73.41	Nasdaq Global Select	Technology	85.1	69.69	-0.001673573257880319
DCAR	115839	close	0.087	0.1879	0.55	2018-10-24 20:00:00.497	DropCar Inc.	0.55	2018-10-24 20:00:00.497	-0.001	-0.00182	0.549	2018-10-24 20:23:15.497	0.66	0.0	0.0	0.0	0.0	2018-10-24 17:17:13.750	0.00076	0.5802	520.0	1441.0	0.55	Close	2018-10-24 00:00:00	1540411200497	1896053	0.4201	4886426	0.4201	2018-10-24 13:30:00.828		0.463	NASDAQ Capital Market	Technology	7.84	0.3101	-0.695180808080808
CAMP	490030	close	-0.74	-0.03672	19.41	2018-10-24 20:00:00.214	CalAmp Corp.	19.41	2018-10-24 20:00:00.214	0.0	0.0	19.41	2018-10-24 20:36:21.877	20.28	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.318	0.01524	19.4	100.0	6024.0	19.41	Close	2018-10-24 00:00:00	1540411200214	395276	19.37	674710137	20.15	2018-10-24 13:30:00.779	19.81	20.15	Nasdaq Global Select	Technology	25.45	18.99	-0.11070897058823542
MCHP	4555100	close	-5.92	-0.08807	61.3	2018-10-24 20:00:00.333	Microchip Technology Incorporated	61.3	2018-10-24 20:00:00.333	0.09	0.00147	61.39	2018-10-24 20:56:45.926	66.49	0.0	0.0	0.0	0.0	2018-10-24 19:59:58.460	0.02888	61.29	100.0	191764.0	61.3	Close	2018-10-24 00:00:00	1540411200333	6640028	61.27	14439694856	65.88	2018-10-24 13:30:00.822	12.21	67.22	Nasdaq Global Select	Technology	104.2	61.27	-0.3350979334490087
AZPN	515210	close	-3.69	-0.0376	94.44	2018-10-24 20:00:00.558	Aspen Technology Inc.	94.44	2018-10-24 20:00:00.558	1.537	0.01627	95.977	2018-10-24 20:11:05.868	99.79	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.591	0.0736	94.32	20.0	62743.0	94.44	Close	2018-10-24 00:00:00	1540411200558	852486	93.92	6706100443	98.38	2018-10-24 13:30:00.430	42.16	98.13	Nasdaq Global Select	Technology	118.86	61.71	0.44539833761523334
ISNS	12298	close	0.03	0.00541	5.58	2018-10-24 20:00:00.568	Image Sensing Systems Inc.	5.58	2018-10-24 20:00:00.568	0.07	0.01254	5.65	2018-10-01 20:02:14.399	5.6	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	5.58	Close	2018-10-24 00:00:00	1540411200568	2742	5.55	29405534	5.55	2018-10-24 13:30:00.566		5.55	NASDAQ Capital Market	Technology	6.75	2.5	0.85541
TCCO	12347	close	-0.11	-0.0275	3.89	2018-10-24 20:00:00.475	Technical Communications Corporation	3.89	2018-10-24 20:00:00.475	-0.01	-0.00257	3.88	2018-10-24 19:11:51.869	4.02	0.0	0.0	0.0	0.0	2018-10-24 19:11:51.869	0.0143	3.88	100.0	100.0	3.89	Close	2018-10-24 00:00:00	1540411200475	6993	3.86	7192707	4.02	2018-10-24 13:30:00.641		4.0	NASDAQ Capital Market	Technology	15.4	3.7	-0.5927173913043478
WK	292430	close	-0.51	-0.01544	32.52	2018-10-24 20:02:01.557	Workiva Inc. Class A	32.52	2018-10-24 20:02:01.557	0.328	0.01009	32.848	2018-10-24 20:33:57.850	33.39	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.922	0.06075	32.52	100.0	22358.0	32.52	Close	2018-10-24 00:00:00	1540411321557	368033	32.4	1408539866	33.04	2018-10-24 13:30:00.854	-27.56	33.03	New York Stock Exchange	Technology	40.65	20.5	0.5389129411764706
MFGP	739712	close	-1.6	-0.09206	15.78	2018-10-24 20:03:34.483	Micro Focus Intl PLC ADS each representing One Ord Sh	15.78	2018-10-24 20:03:34.483	0.0	0.0	15.78	2018-10-24 20:36:28.760	17.0	0.0	0.0	0.0	0.0	2018-10-24 19:58:49.142	0.02521	15.775	200.0	27361.0	15.78	Close	2018-10-24 00:00:00	1540411414483	1085323	15.76	6760679683	16.92	2018-10-24 13:33:04.592		17.38	New York Stock Exchange	Technology	36.21	12.67	-0.5501999046600592
SNPS	1334073	close	-4.63	-0.05011	87.76	2018-10-24 20:00:00.578	Synopsys Inc.	87.76	2018-10-24 20:00:00.578	0.0	0.0	87.76	2018-10-24 20:48:20.130	92.39	0.0	0.0	0.0	0.0	2018-10-24 19:59:56.058	0.04503	87.73	100.0	69418.0	87.76	Close	2018-10-24 00:00:00	1540411200578	1541594	87.7	13040092270	91.71	2018-10-24 13:30:00.690	77.66	92.39	Nasdaq Global Select	Technology	103.4	80.13	0.023817699639660572
JT	221590	close	-0.04	-0.00847	4.68	2018-10-24 20:02:02.358	Jianpu Technology Inc. American depositary shares each two representing five Class A	4.68	2018-10-24 20:02:02.358	0.03	0.00641	4.71	2018-10-24 17:36:46.516	4.88	0.0	0.0	0.0	0.0	2018-10-24 17:36:46.516	0.02196	4.71	500.0	1400.0	4.68	Close	2018-10-24 00:00:00	1540411322358	63752	4.61	786359424	4.82	2018-10-24 13:30:00.514	-18.72	4.72	New York Stock Exchange	Technology	9.49	4.01	-0.2823161538461539
WB	2498293	close	-3.84	-0.0653	54.97	2018-10-24 20:00:00.572	Weibo Corporation	54.97	2018-10-24 20:00:00.572	-0.11	-0.002	54.86	2018-10-24 20:58:22.766	59.31	0.0	0.0	0.0	0.0	2018-10-24 19:59:58.334	0.01796	54.93	100.0	41079.0	54.97	Close	2018-10-24 00:00:00	1540411200572	2287249	54.93	12242141894	58.9	2018-10-24 13:30:00.668	26.3	58.81	Nasdaq Global Select	Technology	142.12	54.36	-0.5456393125386586
BNFT	202934	close	-0.77	-0.02377	31.63	2018-10-24 20:00:00.235	Benefitfocus Inc.	31.63	2018-10-24 20:00:00.235	0.22	0.00696	31.85	2018-10-24 19:55:50.511	33.07	0.0	0.0	0.0	0.0	2018-10-24 19:55:50.511	0.0157	31.85	100.0	5147.0	31.63	Close	2018-10-24 00:00:00	1540411200235	327834	31.62	1008572367	32.33	2018-10-24 13:30:00.462	-26.81	32.4	NASDAQ Global Market	Technology	44.7	21.75	0.187444953271028
SSNC	1728592	close	-2.29	-0.04423	49.49	2018-10-24 20:00:00.490	SS&C Technologies Holdings Inc.	49.49	2018-10-24 20:00:00.490	0.04	0.00081	49.53	2018-10-24 20:03:02.183	52.03	0.0	0.0	0.0	0.0	2018-10-24 19:59:42.769	0.05367	49.51	100.0	61946.0	49.49	Close	2018-10-24 00:00:00	1540411200490	1154202	49.42	11859948897	51.8	2018-10-24 13:30:00.675	24.87	51.78	Nasdaq Global Select	Technology	60.97	39.15	0.236163267178857
MANH	550572	close	-3.12	-0.06552	44.5	2018-10-24 20:00:00.225	Manhattan Associates Inc.	44.5	2018-10-24 20:00:00.225	0.477	0.01072	44.977	2018-10-24 20:02:13.701	48.11	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.663	0.09206	44.49	100.0	153482.0	44.5	Close	2018-10-24 00:00:00	1540411200225	1667195	44.01	2926335041	48.11	2018-10-24 13:30:00.470	27.47	47.62	Nasdaq Global Select	Technology	62.39	39.1	-0.11804686032630324
BDC-B	29393	close	-4.8577	-0.05873	77.86	2018-10-24 20:02:01.166	Belden Inc Depositary Shares Series B	77.86	2018-10-24 20:02:01.166	4.767	0.06123	82.627	2018-10-23 20:06:34.582	79.8	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	77.86	Close	2018-10-24 00:00:00	1540411321166	11200	77.79	3275696100	93.21	2018-10-02 13:30:00.101		82.7177	New York Stock Exchange	Technology	114.3	74.97	-0.22162323960823294
ATVI	7353072	close	-1.73	-0.02508	67.25	2018-10-24 20:00:00.341	Activision Blizzard Inc	67.25	2018-10-24 20:00:00.341	-1.3	-0.01933	65.95	2018-10-24 20:59:57.781	70.09	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.709	0.03789	67.26	100.0	416006.0	67.25	Close	2018-10-24 00:00:00	1540411200341	10979309	67.24	51271977476	69.13	2018-10-24 13:30:00.254	30.43	68.98	Nasdaq Global Select	Technology	84.6794	57.29	0.0530660514346626
PRSP	915773	close	-1.07	-0.04277	23.95	2018-10-24 20:02:01.294	Perspecta Inc.	23.95	2018-10-24 20:02:01.294	0.0	0.0	23.95	2018-10-24 20:02:04.178	25.45	0.0	0.0	0.0	0.0	2018-10-24 19:59:55.140	0.05198	23.96	35.0	61185.0	23.95	Close	2018-10-24 00:00:00	1540411321294	1177087	23.84	3969246289	24.99	2018-10-24 13:30:00.628		25.02	New York Stock Exchange	Technology	27.68	19.8402	-0.037639899527162984
OMCL	346998	close	-2.71	-0.04266	60.82	2018-10-24 20:00:00.593	Omnicell Inc.	60.82	2018-10-24 20:00:00.593	-0.007	-0.00012	60.813	2018-10-24 20:29:01.024	63.81	0.0	0.0	0.0	0.0	2018-10-24 19:57:28.823	0.02389	60.94	100.0	8145.0	60.82	Close	2018-10-24 00:00:00	1540411200593	340938	60.74	2388399575	63.42	2018-10-24 13:30:00.522	67.58	63.53	Nasdaq Global Select	Technology	73.0	39.75	0.24077434343434348
TSEM	442507	close	-1.46	-0.07709	17.48	2018-10-24 20:00:00.319	Tower Semiconductor Ltd.	17.48	2018-10-24 20:00:00.319	0.01	0.00057	17.49	2018-10-24 20:53:09.025	18.7	0.0	0.0	0.0	0.0	2018-10-24 19:59:58.139	0.03724	17.49	100.0	28498.0	17.48	Close	2018-10-24 00:00:00	1540411200319	765252	17.48	1732505134	18.7	2018-10-24 13:30:00.679	9.15	18.94	Nasdaq Global Select	Technology	36.69	17.48	-0.5281044927536231
AEY	12215	close	0.0	0.0	1.31	2018-10-24 20:00:00.295	ADDvantage Technologies Group Inc.	1.31	2018-10-24 20:00:00.295	0.04	0.03053	1.35	2018-09-18 13:02:43.368	1.31	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	1.31	Close	2018-10-24 00:00:00	1540411200295	1707	1.31	13501050	1.34	2018-10-24 19:35:05.828		1.31	NASDAQ Global Market	Technology	2.33	1.21	-0.10884353741496594
OKTA	2123987	close	-4.49	-0.0784	52.78	2018-10-24 20:00:00.342	Okta Inc.	52.78	2018-10-24 20:00:00.342	0.33	0.00625	53.11	2018-10-24 20:56:59.004	57.63	0.0	0.0	0.0	0.0	2018-10-24 19:59:57.218	0.03137	52.71	100.0	48237.0	52.78	Close	2018-10-24 00:00:00	1540411200342	1537679	52.67	5762677157	56.81	2018-10-24 13:30:00.467	-46.71	57.27	Nasdaq Global Select	Technology	75.49	24.93	1.0859990929705217
CPAH	12956	close	0.03	0.01449	2.1	2018-10-24 20:00:00.578	CounterPath Corporation	2.1	2018-10-24 20:00:00.578	0.05	0.02381	2.15	2018-10-24 15:45:03.942	2.32	0.0	0.0	0.0	0.0	2018-10-24 15:45:03.942	0.00161	2.15	200.0	200.0	2.1	Close	2018-10-24 00:00:00	1540411200578	124224	2.05	12455961	2.14	2018-10-24 13:30:00.619	-4.67	2.07	NASDAQ Capital Market	Technology	7.2989	1.92	-0.37126667655786355
NVDA	10526484	close	-21.65	-0.09794	199.41	2018-10-24 20:00:00.224	NVIDIA Corporation	199.32	2018-10-24 20:00:00.240	-6.91	-0.03465	192.5	2018-10-24 20:59:58.203	221.39	0.0	0.0	0.0	0.0	2018-10-24 19:59:59.895	0.02401	199.245	100.0	512396.0	199.41	Close	2018-10-24 00:00:00	1540411200224	21340941	198.85	121241280000	219.51	2018-10-24 13:30:00.391	49.12	221.06	Nasdaq Global Select	Technology	292.76	180.58	0.01294664895760779
OPRX	84811	close	0.29	0.018	16.4	2018-10-24 20:00:00.337	OptimizeRx Corporation	16.4	2018-10-24 20:00:00.337	-0.46	-0.02805	15.94	2018-10-24 19:50:25.286	16.72	0.0	0.0	0.0	0.0	2018-10-24 19:50:25.286	0.04249	15.94	100.0	1200.0	16.4	Close	2018-10-24 00:00:00	1540411200337	28242	15.4	190855754	16.24	2018-10-24 13:30:00.344		16.11	NASDAQ Capital Market	Technology	18.39	7	0.9707272727272727
SIMO	360376	close	-2.43	-0.05743	39.88	2018-10-24 20:00:00.364	Silicon Motion Technology Corporation	39.88	2018-10-24 20:00:00.364	0.0	0.0	39.88	2018-10-24 20:00:09.563	42.99	0.0	0.0	0.0	0.0	2018-10-24 19:59:20.628	0.06458	39.915	100.0	32436.0	39.88	Close	2018-10-24 00:00:00	1540411200364	502261	39.82	1439899105	42.65	2018-10-24 13:30:00.752	17.34	42.31	Nasdaq Global Select	Technology	61.85	39.82	-0.27688910046858284
TTD	1173866	close	-8.95	-0.07291	113.8	2018-10-24 20:00:00.507	The Trade Desk Inc.	113.8	2018-10-24 20:00:00.507	2.19	0.01924	115.99	2018-10-24 20:59:09.401	125.0	0.0	0.0	0.0	0.0	2018-10-24 19:59:05.742	0.03681	113.875	100.0	52008.0	113.8	Close	2018-10-24 00:00:00	1540411200507	1412877	113.43	4883918981	122.18	2018-10-24 13:30:00.743	91.77	122.75	NASDAQ Global Market	Technology	161.5	40.7	1.571994115492351
AMOT	47998	close	-2.88	-0.06786	39.56	2018-10-24 20:00:00.315	Allied Motion Technologies Inc.	39.56	2018-10-24 20:00:00.315	0.0	0.0	39.56	2018-10-24 20:00:11.016	42.39	0.0	0.0	0.0	0.0	2018-10-24 19:57:37.630	0.03041	39.545	100.0	1455.0	39.56	Close	2018-10-24 00:00:00	1540411200315	47846	39.26	374834086	42.39	2018-10-24 13:30:00.837	24.88	42.44	NASDAQ Global Market	Technology	55.4732	26.71	0.15154707623880134
XOXO	458782	close	-0.15	-0.00433	34.52	2018-10-24 20:01:06.561	XO Group Inc.	34.52	2018-10-24 20:01:06.561	-0.004	-0.00012	34.516	2018-10-24 20:29:00.620	34.82	0.0	0.0	0.0	0.0	2018-10-24 19:59:55.459	0.03838	34.5	7.0	7180.0	34.52	Close	2018-10-24 00:00:00	1540411266561	187077	34.5	894481791	34.65	2018-10-24 13:30:00.906	58.51	34.67	New York Stock Exchange	Technology	35.83	17.49	0.8697240540540542
MIME	681481	close	-2.34	-0.06579	33.23	2018-10-24 20:00:00.480	Mimecast Limited	33.23	2018-10-24 20:00:00.480	-0.04	-0.0012	33.19	2018-10-24 19:59:48.257	35.84	0.0	0.0	0.0	0.0	2018-10-24 19:59:48.257	0.04784	33.19	100.0	24380.0	33.23	Close	2018-10-24 00:00:00	1540411200480	509615	33.18	1995217824	35.51	2018-10-24 13:30:00.509	-207.69	35.57	Nasdaq Global Select	Technology	46.87	26.5	0.1942170846617074
CLFD	21733	close	-0.36	-0.0291	12.01	2018-10-24 20:00:00.541	Clearfield Inc.	12.01	2018-10-24 20:00:00.541	0.0	0.0	12.01	2018-10-24 20:00:14.956	12.32	0.0	0.0	0.0	0.0	2018-10-24 19:54:41.174	0.06614	12.09	100.0	2656.0	12.01	Close	2018-10-24 00:00:00	1540411200541	40157	11.945	164058365	12.26	2018-10-24 13:30:00.402	34.31	12.37	NASDAQ Global Market	Technology	15.3	10.35	-0.002543983402489753
ALOT	19994	close	0.72	0.03795	19.69	2018-10-24 20:00:00.563	AstroNova Inc.	19.69	2018-10-24 20:00:00.563	0.24	0.01219	19.93	2018-10-24 18:45:42.305	21.05	0.0	0.0	0.0	0.0	2018-10-24 18:45:42.305	0.03408	19.93	3.0	911.0	19.69	Close	2018-10-24 00:00:00	1540411200563	26731	18.75	135042113	18.75	2018-10-24 13:30:00.292		18.97	NASDAQ Global Market	Technology	23.95	11.9595	0.42347104940255337
HPE	10223170	close	-0.56	-0.03578	15.09	2018-10-24 20:02:43.477	Hewlett Packard Enterprise Company	15.09	2018-10-24 20:02:43.477	0.09	0.00596	15.18	2018-10-24 20:51:16.153	15.795	0.0	0.0	0.0	0.0	2018-10-24 19:59:54.330	0.03435	15.095	100.0	273789.0	15.09	Close	2018-10-24 00:00:00	1540411363477	7970568	15.06	22207172590	15.63	2018-10-24 13:31:00.532	10.7	15.65	New York Stock Exchange	Technology	19.475	12.815	0.05471354413885852
WSTG	5121	close	-0.155	-0.01213	12.62	2018-10-24 20:00:00.403	Wayside Technology Group Inc.	12.62	2018-10-24 20:00:00.403	-0.82	-0.06498	11.8	2018-08-21 13:00:03.916	12.573	0.0	0.0	0.0	0.0	1970-01-01 00:00:00.000	0.0	0.0	0.0	0.0	12.62	Close	2018-10-24 00:00:00	1540411200403	710	12.415	56767574	12.7	2018-10-24 13:30:00.777		12.775	NASDAQ Global Market	Technology	17.2506	11.19	-0.2203974847386198
IRBT	747081	close	-11.33	-0.12339	80.49	2018-10-24 20:00:00.611	iRobot Corporation	80.49	2018-10-24 20:00:00.611	0.51	0.00634	81.0	2018-10-24 20:55:27.278	85.83	0.0	0.0	0.0	0.0	2018-10-24 19:59:40.666	0.04006	80.495	100.0	229573.0	80.49	Close	2018-10-24 00:00:00	1540411200611	5730729	77.75	2205912482	84.0	2018-10-24 13:30:00.377	37.09	91.82	Nasdaq Global Select	Technology	118.75	55.77	0.0229271036204744
ATHM	975660	close	-2.26	-0.0335	65.21	2018-10-24 20:00:42.836	Autohome Inc. American Depositary Shares each representing one class A.	65.21	2018-10-24 20:00:42.836	0.0	0.0	65.21	2018-10-24 20:36:22.811	67.46	0.0	0.0	0.0	0.0	2018-10-24 19:59:48.365	0.15171	65.19	100.0	174797.0	65.21	Close	2018-10-24 00:00:00	1540411242836	1152178	64.59	7638755220	66.99	2018-10-24 13:30:00.054	21.88	67.47	New York Stock Exchange	Technology	119.5	52.93	-0.08187799717912563
BV	1125749	close	15.9	2.89091	21.4	2018-06-28 20:00:23.162	Bazaarvoice Inc.	21.4	2018-06-28 20:00:23.162	-0.29	-0.01355	21.11	2018-06-28 20:40:48.026	21.74	0.0	0.0	0.0	0.0	2018-06-28 19:59:58.101	0.0323	21.26	50.0	232194.0	21.4	Close	2018-06-28 00:00:00	1530216023162	7188669	21.0	1844690058	21.25	2018-06-28 14:12:45.652	-125.88	5.5	Nasdaq Global Select	Technology	21.4	3.8	2.9000843119266055
ISDR	4123	close	-0.98	-0.06644	13.77	2018-10-24 20:00:00.043	Issuer Direct Corporation	13.77	2018-10-24 20:10:00.000	0.605	0.04394	14.375	2018-10-24 19:50:01.259	14.75	0.0	0.0	0.0	0.0	2018-10-24 19:50:01.259	0.01958	14.375	100.0	600.0	13.77	Close	2018-10-24 00:00:00	1540411200043	30644	13.77	42780250	14.55	2018-10-24 13:32:11.938		14.75	NYSE American	Technology	21.85	13.75	-0.19623864425578605
KE	47153	close	-0.54	-0.02882	18.2	2018-10-24 20:00:00.268	Kimball Electronics Inc.	18.2	2018-10-24 20:00:00.268	0.0	0.0	18.2	2018-10-24 20:00:01.861	19.11	0.0	0.0	0.0	0.0	2018-10-24 19:53:11.676	0.09032	18.14	65.0	4566.0	18.2	Close	2018-10-24 00:00:00	1540411200268	50554	18.15	485842612	18.7	2018-10-24 13:30:00.517		18.74	Nasdaq Global Select	Technology	22.3	15.75	-0.018577412398921953
TTMI	862182	close	-0.86	-0.06039	13.38	2018-10-24 20:00:00.228	TTM Technologies Inc.	13.38	2018-10-24 20:00:00.228	-0.002	-0.00015	13.378	2018-10-24 20:29:00.827	14.246	0.0	0.0	0.0	0.0	2018-10-24 19:59:10.462	0.04086	13.365	100.0	51620.0	13.38	Close	2018-10-24 00:00:00	1540411200228	1263338	13.35	1387165653	14.22	2018-10-24 13:30:00.013	10.06	14.24	Nasdaq Global Select	Technology	19.91	13.35	-0.16253375788146274
VHC	500720	close	-0.08	-0.02156	3.63	2018-10-24 20:00:00.039	VirnetX Holding Corp	3.63	2018-10-24 20:10:00.000	0.02	0.00551	3.65	2018-10-24 19:59:55.072	3.79	0.0	0.0	0.0	0.0	2018-10-24 19:59:55.072	0.03663	3.65	40.0	6124.0	3.63	Close	2018-10-24 00:00:00	1540411200039	167185	3.63	227319040	3.7	2018-10-24 13:30:00.009		3.71	NYSE American	Technology	5.5	2.1	-0.04524421052631575
